"nrmvjyuwgplajy6x.com","22","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"iezxeqzswua5h.com","23","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"shlzvslras3m.com","24","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"jmenlzagwjjwbknzi.com","25","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"bjtzzlrabiotvclire.com","26","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"ltlhiyiddxxvb84.com","27","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x52eb3676_0x7952538d_0x89527836_table4_36"
"hrijxwprhtrtim9.com","0","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"dsyzmxqxdrpdw2.com","1","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"yjwartkzaucrl.com","2","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"zyblsywgtsurwum7p.com","3","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"glaqkrqpuprvipnnz.com","4","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"dzfckfhjtwmebxyv80.com","5","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"nnluuddofxaoawj.com","6","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"erzbhwsfqhoywo.com","7","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"cnhqqbtewgmnozdo.com","8","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"dqkhhnpqgqawp9.com","9","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"rqyliwsgokxrzhxerp.com","10","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"osiywgqbcrzc.com","11","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"duyjolzcwyuqjoi7.com","12","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"iosbaksyblertnzb1.com","13","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"dvkdmggvaaeh.com","14","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"mchzqxbdzlkdkgo.com","15","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"rdfidcpzdtrwex.com","16","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"wpkiopnlocscjkf.com","17","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"cqbjwwfyojyylr.com","18","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"uxlqrrhuiphf.com","19","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"farjsdigonxxe.com","20","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"hoeaqhclzmlsuqjy0k.com","21","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0x8af8b34d_0x2be8c4b0_0xdbe8ef0b_table5_36"
"nsukchlohtfzjd.com","0","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"rnuvavyzgvrbutz6q.com","1","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"fpcihvehfjxzzcsfxt.com","2","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"exkktxiyvqoiovlb6u.com","3","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"zwzevxxsozaba0j.com","4","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"beqgqensqrxpnnqfk.com","5","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"mtxaxiyffcuiqfutk5.com","6","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"nfzhdycpvdsvjks.com","7","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"zezaerwclkevpssxk.com","8","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"smjbkwxqbwwvxav5.com","9","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"gkshmcragoquzwhp2o.com","10","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"vyvtinpsblcwoo8l.com","11","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"urtupqsvyiuo3f.com","12","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"qxmrgzorrzcuga9k.com","13","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"dssqhdfnzoej.com","14","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"esyjbylclcxeoephym.com","15","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"korpcvcsmxnfa9.com","16","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"imnjnzxrjopopn.com","17","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"jvuhhstmvxatttvjap.com","18","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"uqbfwycdenxqm5.com","19","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"fklcvixlqrbc.com","20","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"rwolecbdhshcbpwsz.com","21","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"avhholorgifotl.com","22","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"gevfdoccxcgshuftb6.com","23","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"turhcgdudfmc.com","24","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"yigiysnqgqnymzk04.com","25","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"chmbksokcvcm.com","26","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"wmgjcscgopkqit6j.com","27","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xa28eafd8_0x2edfdb46_0xdedff0fd_table6_36"
"ipbfjqpppqy55.com","0","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"dpczoorcbetvx.com","1","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"blgpervzomajfxr.com","2","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"axowbuxqazgh.com","3","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"cfqhrfdxrqtmjnb.com","4","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"lyrnqoaafhlvum6g.com","5","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"qcvqdspmlxf5q.com","6","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"erjrzugsef8s.com","7","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"ukiqakuyytcnnd4.com","8","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"pkqvsqniilczug.com","9","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"pysvmfudyrwaprlg2y.com","10","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
"jqkogfhdsrukdxr.com","11","2015-01-30 00:00:00","2015-02-05 23:59:59","bedep_dga_0xda9ce3f7_0xd1cecf92_0x21cee429_table7_36"
